Epoch,Time/train/epoch,Time/train/total,Time/val/epoch,Time/val/total,latent/train/latent_mean,latent/train/latent_std,latent/val/latent_mean,latent/val/latent_std,lr-Adam,recon/train_loss,recon/train_mae,recon/train_psnr,recon/train_ssim,recon/val_loss,recon/val_mae,recon/val_psnr,recon/val_ssim,step
,,,,,,,,,0.001,,,,,,,,,1316
7.0,,,0.7351691722869873,15.92546272277832,,,0.022780437022447586,0.8118502497673035,,,,,,0.01207229495048523,0.033306822180747986,19.198291778564453,1.0048198699951172,7.0
7.0,4.359038352966309,44.33025360107422,,,0.024478109553456306,0.8256875276565552,,,,0.011747020296752453,0.032864928245544434,19.305185317993164,1.005791425704956,,,,,7.0
,,,,,,,,,0.001,,,,,,,,,1504
8.0,,,0.7616877555847168,16.687150955200195,,,0.021372802555561066,0.8307512998580933,,,,,,0.012016206979751587,0.0334092415869236,19.218645095825195,1.004718542098999,8.0
8.0,4.375593185424805,48.70584487915039,,,0.02290218137204647,0.8491432070732117,,,,0.011307299137115479,0.032306160777807236,19.471160888671875,1.008607029914856,,,,,8.0
,,,,,,,,,0.001,,,,,,,,,1692
9.0,,,1.0170764923095703,17.704227447509766,,,0.02236608974635601,0.8889140486717224,,,,,,0.011247696354985237,0.03241670876741409,19.50596809387207,1.0082062482833862,9.0
9.0,4.669761657714844,53.375606536865234,,,0.02223624661564827,0.87472003698349,,,,0.010761164128780365,0.03160366415977478,19.685794830322266,1.0121568441390991,,,,,9.0
,,,,,,,,,0.001,,,,,,,,,1880
10.0,,,0.7276816368103027,18.431907653808594,,,0.018644653260707855,0.8892382979393005,,,,,,0.011157029308378696,0.032288819551467896,19.540067672729492,1.0084465742111206,10.0
10.0,4.3370361328125,57.712642669677734,,,0.02014847844839096,0.8842096328735352,,,,0.010649532079696655,0.03151336684823036,19.73137664794922,1.0125372409820557,,,,,10.0
,,,,,,,,,0.001,,,,,,,,,2068
11.0,,,0.7417709827423096,19.17367935180664,,,0.01863887533545494,0.8785598874092102,,,,,,0.011095761321485043,0.032360415905714035,19.563135147094727,1.0078558921813965,11.0
11.0,4.374619007110596,62.08726119995117,,,0.019064167514443398,0.8921080827713013,,,,0.01043414045125246,0.03123633563518524,19.820323944091797,1.013736605644226,,,,,11.0
,,,,,,,,,0.001,,,,,,,,,2256
12.0,,,0.7284471988677979,19.90212631225586,,,0.01970011368393898,0.8984453082084656,,,,,,0.010993536561727524,0.0322292186319828,19.60403823852539,1.0085537433624268,12.0
12.0,4.313047409057617,66.40030670166016,,,0.018436238169670105,0.9149062633514404,,,,0.010003514587879181,0.030655236914753914,20.003156661987305,1.0165218114852905,,,,,12.0
,,,,,,,,,0.001,,,,,,,,,2444
13.0,,,0.716500997543335,20.618627548217773,,,0.015044840052723885,0.9277825355529785,,,,,,0.010519689880311489,0.03153299167752266,19.79648780822754,1.0120322704315186,13.0
13.0,4.331438064575195,70.73175048828125,,,0.01685168407857418,0.9216484427452087,,,,0.009836207143962383,0.030446138232946396,20.075881958007812,1.0174684524536133,,,,,13.0
,,,,,,,,,0.001,,,,,,,,,2632
14.0,,,0.7592473030090332,21.37787437438965,,,0.014395304024219513,0.9067695140838623,,,,,,0.010333763435482979,0.03131333366036415,19.873266220092773,1.0138742923736572,14.0
14.0,4.422301292419434,75.15404510498047,,,0.016184447333216667,0.9369127750396729,,,,0.009632398374378681,0.030204592272639275,20.1662540435791,1.0184946060180664,,,,,14.0
,,,,,,,,,0.001,,,,,,,,,2820
15.0,,,0.7704048156738281,22.148279190063477,,,0.014277384616434574,0.9228333234786987,,,,,,0.010090203024446964,0.03095545619726181,19.97684097290039,1.015491247177124,15.0
15.0,4.430848598480225,79.58489990234375,,,0.015472391620278358,0.9434791803359985,,,,0.009510047733783722,0.030051717534661293,20.22309112548828,1.0192676782608032,,,,,15.0
,,,,,,,,,0.001,,,,,,,,,3008
16.0,,,0.7371373176574707,22.885417938232422,,,0.018053913488984108,0.942132830619812,,,,,,0.01025456190109253,0.03130235895514488,19.90618324279785,1.012700080871582,16.0
16.0,4.348731517791748,83.93363189697266,,,0.01497204601764679,0.9466549754142761,,,,0.009416751563549042,0.029932105913758278,20.265958786010742,1.0195896625518799,,,,,16.0
,,,,,,,,,0.001,,,,,,,,,3196
17.0,,,0.7568140029907227,23.642230987548828,,,0.01321240235120058,0.9318698048591614,,,,,,0.010191994719207287,0.031023727729916573,19.932964324951172,1.0148193836212158,17.0
17.0,4.3777594566345215,88.31138610839844,,,0.014823486097157001,0.9482916593551636,,,,0.00933107826858759,0.02979554980993271,20.309431076049805,1.0202733278274536,,,,,17.0
,,,,,,,,,0.001,,,,,,,,,3384
18.0,,,0.7382895946502686,24.38051986694336,,,0.014530802145600319,0.958020806312561,,,,,,0.00993270706385374,0.03089441917836666,20.04481315612793,1.0147647857666016,18.0
18.0,4.355829238891602,92.6672134399414,,,0.01418603491038084,0.9646835923194885,,,,0.009002362377941608,0.029338566586375237,20.460803985595703,1.0222536325454712,,,,,18.0
,,,,,,,,,0.001,,,,,,,,,3572
19.0,,,0.7488260269165039,25.12934684753418,,,0.014352050609886646,0.9772864580154419,,,,,,0.010109101422131062,0.031052637845277786,19.968624114990234,1.0149648189544678,19.0
19.0,4.396538734436035,97.06375885009766,,,0.013793579302728176,0.9722851514816284,,,,0.008912363089621067,0.02923312410712242,20.503522872924805,1.0227713584899902,,,,,19.0
,,,,,,,,,0.001,,,,,,,,,3760
20.0,,,0.7478854656219482,25.87723159790039,,,0.015059895813465118,0.9374492168426514,,,,,,0.010281369090080261,0.031482331454753876,19.892480850219727,1.0113410949707031,20.0
20.0,4.401097297668457,101.46485137939453,,,0.013433980755507946,0.9727994799613953,,,,0.008837692439556122,0.029120173305273056,20.54253578186035,1.0232048034667969,,,,,20.0
,,,,,,,,,0.001,,,,,,,,,3948
21.0,,,0.7283828258514404,26.605615615844727,,,0.013135823421180248,0.9835468530654907,,,,,,0.009571302682161331,0.0302448607981205,20.206790924072266,1.0175737142562866,21.0
21.0,4.432780742645264,105.89763641357422,,,0.013645874336361885,0.9784895777702332,,,,0.008748355321586132,0.028996070846915245,20.585365295410156,1.0237841606140137,,,,,21.0
,,,,,,,,,0.001,,,,,,,,,4136
22.0,,,0.7343590259552002,27.33997344970703,,,0.012057495303452015,0.9891484379768372,,,,,,0.009530539624392986,0.030343612655997276,20.224403381347656,1.01711106300354,22.0
22.0,4.424614429473877,110.32225036621094,,,0.01328594982624054,0.9851744771003723,,,,0.008611823432147503,0.0288066528737545,20.653141021728516,1.0246998071670532,,,,,22.0
,,,,,,,,,0.001,,,,,,,,,4324
23.0,,,0.7537691593170166,28.09374237060547,,,0.0117340087890625,0.9800781011581421,,,,,,0.010617519728839397,0.03184350207448006,19.754480361938477,1.0119524002075195,23.0
23.0,4.402599334716797,114.72484588623047,,,0.012894164770841599,0.9915559887886047,,,,0.00853704009205103,0.02870914712548256,20.691875457763672,1.0250409841537476,,,,,23.0
,,,,,,,,,0.001,,,,,,,,,4512
24.0,,,0.7523348331451416,28.84607696533203,,,0.014491780661046505,1.008968710899353,,,,,,0.009312334470450878,0.030140619724988937,20.325254440307617,1.0169596672058105,24.0
24.0,4.424385070800781,119.14923095703125,,,0.012782592326402664,0.9975728988647461,,,,0.008368329145014286,0.028450367972254753,20.77830696105957,1.0262861251831055,,,,,24.0
,,,,,,,,,0.001,,,,,,,,,4700
25.0,,,0.7525289058685303,29.59860610961914,,,0.014309082180261612,0.9755520820617676,,,,,,0.009805467911064625,0.030746202915906906,20.09915542602539,1.0161877870559692,25.0
25.0,4.39405632019043,123.54328918457031,,,0.012678181752562523,0.9955143332481384,,,,0.008478961884975433,0.02863217145204544,20.72123908996582,1.0253632068634033,,,,,25.0
,,,,,,,,,0.001,,,,,,,,,4888
26.0,,,0.7482340335845947,30.346839904785156,,,0.01239432767033577,0.9951067566871643,,,,,,0.009514182806015015,0.030156366527080536,20.231237411499023,1.0192700624465942,26.0
26.0,4.377763748168945,127.92105102539062,,,0.012723836116492748,1.0025728940963745,,,,0.008234810084104538,0.028241243213415146,20.84896469116211,1.0271328687667847,,,,,26.0
,,,,,,,,,0.001,,,,,,,,,5076
27.0,,,0.7302968502044678,31.077136993408203,,,0.011138997040688992,0.9905573129653931,,,,,,0.00982664804905653,0.030717018991708755,20.089365005493164,1.015486717224121,27.0
27.0,4.294722080230713,132.2157745361328,,,0.0124713946133852,1.0039818286895752,,,,0.008255474269390106,0.02829597145318985,20.837387084960938,1.0268152952194214,,,,,27.0
,,,,,,,,,0.001,,,,,,,,,5264
28.0,,,0.7463643550872803,31.823501586914062,,,0.01392338052392006,1.018877625465393,,,,,,0.009674768894910812,0.03084944188594818,20.159915924072266,1.0146647691726685,28.0
28.0,4.327584266662598,136.54336547851562,,,0.0127460528165102,1.0047239065170288,,,,0.008195673115551472,0.028180131688714027,20.869285583496094,1.0274741649627686,,,,,28.0
,,,,,,,,,0.001,,,,,,,,,5452
29.0,,,0.7499504089355469,32.57345199584961,,,0.01138407364487648,1.0089530944824219,,,,,,0.009131412953138351,0.02972525544464588,20.410459518432617,1.0203962326049805,29.0
29.0,4.3870344161987305,140.93038940429688,,,0.01206055749207735,1.015122413635254,,,,0.007990206591784954,0.02788296528160572,20.97756004333496,1.0288020372390747,,,,,29.0
,,,,,,,,,0.001,,,,,,,,,5640
30.0,,,0.7537815570831299,33.327232360839844,,,0.013650146313011646,1.0561119318008423,,,,,,0.009205019101500511,0.030071120709180832,20.375791549682617,1.0178015232086182,30.0
30.0,4.421080112457275,145.35147094726562,,,0.011952891014516354,1.0169504880905151,,,,0.008000138215720654,0.02790580317378044,20.973783493041992,1.0285940170288086,,,,,30.0
,,,,,,,,,0.001,,,,,,,,,5828
31.0,,,0.7379205226898193,34.065155029296875,,,0.013952677138149738,1.0117005109786987,,,,,,0.00916284415870905,0.029753288254141808,20.395896911621094,1.02001953125,31.0
31.0,4.349295616149902,149.70077514648438,,,0.011887024156749249,1.0160000324249268,,,,0.008031188510358334,0.02795104682445526,20.957122802734375,1.0286153554916382,,,,,31.0
,,,,,,,,,0.001,,,,,,,,,6016
32.0,,,0.7579476833343506,34.82310104370117,,,0.014445190317928791,1.0168176889419556,,,,,,0.009149456396698952,0.029863573610782623,20.40119743347168,1.0187009572982788,32.0
32.0,4.391500473022461,154.09226989746094,,,0.011586710810661316,1.022854208946228,,,,0.00783618539571762,0.027643918991088867,21.063018798828125,1.0298711061477661,,,,,32.0
,,,,,,,,,0.001,,,,,,,,,6204
33.0,,,0.7576045989990234,35.58070755004883,,,0.011690002866089344,1.0231484174728394,,,,,,0.008987393230199814,0.02959330938756466,20.479780197143555,1.0203720331192017,33.0
33.0,4.386782646179199,158.4790496826172,,,0.011226451024413109,1.0236276388168335,,,,0.007830730639398098,0.02763211913406849,21.067171096801758,1.0298871994018555,,,,,33.0
,,,,,,,,,0.001,,,,,,,,,6392
34.0,,,0.7592017650604248,36.339908599853516,,,0.011125081218779087,1.0327786207199097,,,,,,0.008980517275631428,0.029637446627020836,20.482891082763672,1.0198750495910645,34.0
34.0,4.427639007568359,162.9066925048828,,,0.010856231674551964,1.0269869565963745,,,,0.0077493698336184025,0.027505019679665565,21.111530303955078,1.030410647392273,,,,,34.0
,,,,,,,,,0.001,,,,,,,,,6580
35.0,,,0.7482073307037354,37.08811569213867,,,0.012438252568244934,1.0317552089691162,,,,,,0.009680856950581074,0.030674371868371964,20.15423011779785,1.0137379169464111,35.0
35.0,4.434476375579834,167.34117126464844,,,0.010472346097230911,1.0306718349456787,,,,0.007710351143032312,0.02745312824845314,21.134153366088867,1.0307098627090454,,,,,35.0
,,,,,,,,,0.001,,,,,,,,,6768
36.0,,,0.7581214904785156,37.84623718261719,,,0.011492472141981125,1.0444999933242798,,,,,,0.008847403340041637,0.029426436871290207,20.547956466674805,1.0208899974822998,36.0
36.0,4.41455078125,171.75572204589844,,,0.010707559995353222,1.024960994720459,,,,0.00777855608612299,0.027540341019630432,21.09670066833496,1.0301942825317383,,,,,36.0
,,,,,,,,,0.001,,,,,,,,,6956
37.0,,,0.7372479438781738,38.5834846496582,,,0.010409505106508732,1.0388463735580444,,,,,,0.008898702450096607,0.029452448710799217,20.523340225219727,1.0215003490447998,37.0
37.0,4.377899169921875,176.1336212158203,,,0.01043529249727726,1.0318281650543213,,,,0.007589984685182571,0.027236711233854294,21.20233154296875,1.0315827131271362,,,,,37.0
,,,,,,,,,0.001,,,,,,,,,7144
38.0,,,0.735774040222168,39.31925964355469,,,0.012250691652297974,1.0477708578109741,,,,,,0.009056571871042252,0.029809730127453804,20.446138381958008,1.0187199115753174,38.0
38.0,4.3976898193359375,180.53131103515625,,,0.010038849897682667,1.0410598516464233,,,,0.00746455043554306,0.02704286389052868,21.274036407470703,1.0324982404708862,,,,,38.0
,,,,,,,,,0.001,,,,,,,,,7332
39.0,,,0.7495014667510986,40.06875991821289,,,0.010268935933709145,1.0221927165985107,,,,,,0.009020611643791199,0.02956308424472809,20.463478088378906,1.0209524631500244,39.0
39.0,4.385148048400879,184.9164581298828,,,0.00983635988086462,1.0320676565170288,,,,0.007674656342715025,0.027376525104045868,21.154325485229492,1.0309556722640991,,,,,39.0
,,,,,,,,,0.001,,,,,,,,,7520
40.0,,,0.743171215057373,40.81193161010742,,,0.012035868130624294,1.0244061946868896,,,,,,0.009331575594842434,0.02984987199306488,20.315933227539062,1.0197031497955322,40.0
40.0,4.370205402374268,189.2866668701172,,,0.009565328247845173,1.0351797342300415,,,,0.0075700911693274975,0.027200447395443916,21.214096069335938,1.0318756103515625,,,,,40.0
,,,,,,,,,0.001,,,,,,,,,7708
41.0,,,0.7536869049072266,41.56562042236328,,,0.010669336654245853,1.0546692609786987,,,,,,0.008839682675898075,0.02936767041683197,20.55127716064453,1.0207641124725342,41.0
41.0,4.364413261413574,193.6510772705078,,,0.009419343434274197,1.0449453592300415,,,,0.007335674483329058,0.026818547397851944,21.349315643310547,1.0335195064544678,,,,,41.0
,,,,,,,,,0.001,,,,,,,,,7896
42.0,,,0.7359366416931152,42.30155563354492,,,0.009663421660661697,1.0440495014190674,,,,,,0.008694256655871868,0.029072439298033714,20.623485565185547,1.022098422050476,42.0
42.0,4.36919641494751,198.020263671875,,,0.008863839320838451,1.046791672706604,,,,0.0073179989121854305,0.026793550699949265,21.36005973815918,1.0336672067642212,,,,,42.0
,,,,,,,,,0.001,,,,,,,,,8084
43.0,,,0.7440991401672363,43.045654296875,,,0.009915384463965893,1.043861985206604,,,,,,0.00889547448605299,0.029400506988167763,20.52184295654297,1.020124077796936,43.0
43.0,4.389505863189697,202.40977478027344,,,0.008709988556802273,1.0462499856948853,,,,0.007397136650979519,0.02692331187427044,21.315649032592773,1.0330467224121094,,,,,43.0
,,,,,,,,,0.001,,,,,,,,,8272
44.0,,,0.7764852046966553,43.822139739990234,,,0.01157301850616932,1.069671869277954,,,,,,0.008665106259286404,0.029146438464522362,20.638107299804688,1.0214812755584717,44.0
44.0,4.443279266357422,206.85305786132812,,,0.008654788136482239,1.0492421388626099,,,,0.007290300447493792,0.026741821318864822,21.377290725708008,1.0339131355285645,,,,,44.0
,,,,,,,,,0.001,,,,,,,,,8460
45.0,,,0.7426133155822754,44.564754486083984,,,0.010299687273800373,1.0563462972640991,,,,,,0.008636849001049995,0.028983350843191147,20.652908325195312,1.0228073596954346,45.0
45.0,4.412790775299072,211.26583862304688,,,0.008421752601861954,1.0520728826522827,,,,0.007248708512634039,0.026679763570427895,21.401016235351562,1.0341836214065552,,,,,45.0
,,,,,,,,,0.001,,,,,,,,,8648
46.0,,,0.9498865604400635,45.51464080810547,,,0.009324930608272552,1.0538593530654907,,,,,,0.008997068740427494,0.02952330745756626,20.47364044189453,1.0211474895477295,46.0
46.0,4.608922004699707,215.87477111816406,,,0.008234252221882343,1.053804636001587,,,,0.007232568692415953,0.026643119752407074,21.41176414489746,1.0343775749206543,,,,,46.0
,,,,,,,,,0.001,,,,,,,,,8836
47.0,,,0.7395453453063965,46.25418472290039,,,0.009097717702388763,1.0575520992279053,,,,,,0.008869236335158348,0.029276741668581963,20.537307739257812,1.0220547914505005,47.0
47.0,4.3449835777282715,220.21975708007812,,,0.007674226071685553,1.056583285331726,,,,0.007205682806670666,0.026597797870635986,21.427995681762695,1.0345522165298462,,,,,47.0
,,,,,,,,,0.001,,,,,,,,,9024
48.0,,,0.7463693618774414,47.000553131103516,,,0.01069228071719408,1.051914095878601,,,,,,0.008634578436613083,0.02889188937842846,20.653194427490234,1.023471474647522,48.0
48.0,4.418135643005371,224.6378936767578,,,0.0070790438912808895,1.0538698434829712,,,,0.007275895215570927,0.02671470306813717,21.386009216308594,1.034131407737732,,,,,48.0
,,,,,,,,,0.001,,,,,,,,,9212
49.0,,,0.7385838031768799,47.739139556884766,,,0.008332621306180954,1.051328182220459,,,,,,0.008971626870334148,0.029622172936797142,20.48623275756836,1.0185797214508057,49.0
49.0,4.368661880493164,229.0065460205078,,,0.006772155873477459,1.0606536865234375,,,,0.007127826102077961,0.02646446041762829,21.475061416625977,1.0351303815841675,,,,,49.0
,,,,,,,,,0.001,,,,,,,,,9400
50.0,,,0.8028557300567627,48.5419921875,,,0.008032155223190784,1.0560468435287476,,,,,,0.008667443878948689,0.02899528667330742,20.636913299560547,1.0229945182800293,50.0
50.0,4.420304298400879,233.42684936523438,,,0.006600640714168549,1.0595104694366455,,,,0.007130452897399664,0.02645931951701641,21.474380493164062,1.035280466079712,,,,,50.0
,,,,,,,,,0.001,,,,,,,,,9588
51.0,,,0.8208701610565186,49.36286544799805,,,0.006298253312706947,1.072572946548462,,,,,,0.008703918196260929,0.029165301471948624,20.618789672851562,1.0216156244277954,51.0
51.0,4.509040832519531,237.93589782714844,,,0.005917292088270187,1.065000057220459,,,,0.007051154505461454,0.026327716186642647,21.522253036499023,1.0357223749160767,,,,,51.0
,,,,,,,,,0.001,,,,,,,,,9776
52.0,,,0.8342432975769043,50.19710922241211,,,0.008231587707996368,1.048885464668274,,,,,,0.009071312844753265,0.029586894437670708,20.439167022705078,1.0203434228897095,52.0
52.0,4.888988494873047,242.8248748779297,,,0.005756715312600136,1.0656405687332153,,,,0.007067567203193903,0.02636399306356907,21.512439727783203,1.0356305837631226,,,,,52.0
,,,,,,,,,0.001,,,,,,,,,9964
53.0,,,0.8014888763427734,50.99859619140625,,,0.007262451108545065,1.051424503326416,,,,,,0.008694535121321678,0.028942693024873734,20.62378692626953,1.0239150524139404,53.0
53.0,4.690513610839844,247.51539611816406,,,0.005315672140568495,1.0662161111831665,,,,0.007055430673062801,0.026325156912207603,21.51923370361328,1.0358201265335083,,,,,53.0
,,,,,,,,,0.001,,,,,,,,,10152
54.0,,,0.7804832458496094,51.77907943725586,,,0.0092670489102602,1.0607187747955322,,,,,,0.00886491034179926,0.029347022995352745,20.538650512695312,1.0208978652954102,54.0
54.0,4.650582790374756,252.16598510742188,,,0.005624688696116209,1.0590572357177734,,,,0.007215561345219612,0.026590855792164803,21.4232177734375,1.0346637964248657,,,,,54.0
,,,,,,,,,0.001,,,,,,,,,10340
55.0,,,0.8278830051422119,52.606964111328125,,,0.004978225566446781,1.0632474422454834,,,,,,0.008824856020510197,0.029120473191142082,20.558837890625,1.0232332944869995,55.0
55.0,4.551523208618164,256.7174987792969,,,0.0049739801324903965,1.0684244632720947,,,,0.006931875366717577,0.026106026023626328,21.595184326171875,1.0368146896362305,,,,,55.0
,,,,,,,,,0.001,,,,,,,,,10528
56.0,,,0.8119802474975586,53.418941497802734,,,0.006955465767532587,1.0806224346160889,,,,,,0.008601663634181023,0.028808338567614555,20.670934677124023,1.0238356590270996,56.0
56.0,4.796532154083252,261.5140380859375,,,0.004687219392508268,1.0668046474456787,,,,0.006991858594119549,0.026196978986263275,21.560260772705078,1.0364394187927246,,,,,56.0
,,,,,,,,,0.001,,,,,,,,,10716
57.0,,,0.7857527732849121,54.20469665527344,,,0.002678484655916691,1.076424479484558,,,,,,0.00878593884408474,0.029345965012907982,20.578012466430664,1.019463300704956,57.0
57.0,4.653709411621094,266.1677551269531,,,0.004107361659407616,1.073231816291809,,,,0.006885233335196972,0.0260373055934906,21.625154495239258,1.0371590852737427,,,,,57.0
,,,,,,,,,0.001,,,,,,,,,10904
58.0,,,0.777008056640625,54.98170471191406,,,0.006853371858596802,1.0631510019302368,,,,,,0.008647220209240913,0.02902636118233204,20.647436141967773,1.0216001272201538,58.0
58.0,4.484309196472168,270.65203857421875,,,0.003960795234888792,1.0716015100479126,,,,0.006922464352101088,0.02609269507229328,21.603979110717773,1.0368945598602295,,,,,58.0
,,,,,,,,,0.001,,,,,,,,,11092
59.0,,,0.7375679016113281,55.71927261352539,,,0.005128954537212849,1.0625208616256714,,,,,,0.008676249533891678,0.028963282704353333,20.63283348083496,1.0226595401763916,59.0
59.0,4.492298126220703,275.14434814453125,,,0.003975937142968178,1.075825572013855,,,,0.006843200884759426,0.025957288220524788,21.651187896728516,1.0374858379364014,,,,,59.0
,,,,,,,,,0.001,,,,,,,,,11280
60.0,,,0.7802855968475342,56.49955749511719,,,0.00494604604318738,1.068750023841858,,,,,,0.008677447214722633,0.029058991000056267,20.63153839111328,1.0218071937561035,60.0
60.0,4.4758830070495605,279.6202392578125,,,0.003574335016310215,1.0743645429611206,,,,0.006859886925667524,0.02598356455564499,21.64142608642578,1.0373941659927368,,,,,60.0
,,,,,,,,,0.001,,,,,,,,,11468
61.0,,,0.8053135871887207,57.30487060546875,,,0.007063150871545076,1.0864739418029785,,,,,,0.009433524683117867,0.030158188194036484,20.269418716430664,1.018551230430603,61.0
61.0,4.715587615966797,284.3358154296875,,,0.0034070038236677647,1.0814869403839111,,,,0.006747311446815729,0.02579038217663765,21.711862564086914,1.0382909774780273,,,,,61.0
,,,,,,,,,0.001,,,,,,,,,11656
62.0,,,0.7742199897766113,58.0790901184082,,,0.00475037656724453,1.0801146030426025,,,,,,0.008492049761116505,0.02860737405717373,20.726177215576172,1.0250718593597412,62.0
62.0,4.596893310546875,288.9327087402344,,,0.003044475568458438,1.079351544380188,,,,0.006825719960033894,0.025919940322637558,21.662309646606445,1.0377044677734375,,,,,62.0
,,,,,,,,,0.001,,,,,,,,,11844
63.0,,,0.8290109634399414,58.90810012817383,,,0.0037700310349464417,1.0620651245117188,,,,,,0.008714396506547928,0.02894296497106552,20.614490509033203,1.0238958597183228,63.0
63.0,4.672118186950684,293.6048278808594,,,0.0030012696515768766,1.0813802480697632,,,,0.006758223287761211,0.025791049003601074,21.707115173339844,1.0382671356201172,,,,,63.0
,,,,,,,,,0.001,,,,,,,,,12032
64.0,,,0.779219388961792,59.687320709228516,,,0.004763046279549599,1.065252661705017,,,,,,0.008536973036825657,0.028731783851981163,20.70267105102539,1.023777961730957,64.0
64.0,4.562904357910156,298.167724609375,,,0.0027034301310777664,1.08551824092865,,,,0.006682064849883318,0.025668013840913773,21.75419807434082,1.0387908220291138,,,,,64.0
,,,,,,,,,0.001,,,,,,,,,12220
65.0,,,0.8061282634735107,60.49345016479492,,,0.001910619088448584,1.0754843950271606,,,,,,0.008886707946658134,0.029275067150592804,20.527402877807617,1.021679162979126,65.0
65.0,4.512913227081299,302.6806640625,,,0.0024823348503559828,1.0828932523727417,,,,0.006777656730264425,0.02583269029855728,21.693660736083984,1.0381566286087036,,,,,65.0
,,,,,,,,,0.001,,,,,,,,,12408
66.0,,,0.7502284049987793,61.24367904663086,,,0.0019359206780791283,1.0805391073226929,,,,,,0.008452664129436016,0.028600113466382027,20.74567222595215,1.0249124765396118,66.0
66.0,4.466984748840332,307.14764404296875,,,0.002214141422882676,1.087151050567627,,,,0.006712703034281731,0.02570711076259613,21.737167358398438,1.038648009300232,,,,,66.0
,,,,,,,,,0.001,,,,,,,,,12596
67.0,,,0.8182792663574219,62.06195831298828,,,0.004244088660925627,1.0505365133285522,,,,,,0.009379946626722813,0.029862230643630028,20.293201446533203,1.0198973417282104,67.0
67.0,4.481043815612793,311.6286926269531,,,0.0020258931908756495,1.0842266082763672,,,,0.006803878117352724,0.025873001664876938,21.67813491821289,1.0378601551055908,,,,,67.0
,,,,,,,,,0.001,,,,,,,,,12784
68.0,,,0.7398543357849121,62.80181121826172,,,0.001410823781043291,1.077221393585205,,,,,,0.008818712085485458,0.029332051053643227,20.561277389526367,1.0211182832717896,68.0
68.0,4.495505332946777,316.1241760253906,,,0.002053883159533143,1.0868672132492065,,,,0.006687013432383537,0.02564847096800804,21.752735137939453,1.0389316082000732,,,,,68.0
,,,,,,,,,0.001,,,,,,,,,12972
69.0,,,0.7766907215118408,63.5785026550293,,,0.004008285701274872,1.09416663646698,,,,,,0.009114748798310757,0.029967160895466805,20.417917251586914,1.0175926685333252,69.0
