Epoch,Time/train/epoch,Time/train/total,Time/val/epoch,Time/val/total,latent/train/latent_mean,latent/train/latent_std,latent/val/latent_mean,latent/val/latent_std,lr-Adam,recon/train_loss,recon/train_mae,recon/train_psnr,recon/train_ssim,recon/val_loss,recon/val_mae,recon/val_psnr,recon/val_ssim,step
,,,,,,,,,0.001,,,,,,,,,0
0.0,,,1.0294113159179688,2.2365946769714355,,,-0.005526463966816664,0.34342512488365173,,,,,,0.014623099938035011,0.041579652577638626,18.371963500976562,0.8603578805923462,0.0
0.0,6.3306097984313965,6.3306097984313965,,,-0.02999245375394821,0.5360327959060669,,,,0.03196786344051361,0.06428379565477371,15.809313774108887,0.7583175301551819,,,,,0.0
,,,,,,,,,0.001,,,,,,,,,375
1.0,,,0.9404819011688232,3.177076578140259,,,0.010493103414773941,0.43377214670181274,,,,,,0.012783301062881947,0.03896429389715195,18.95934295654297,0.8762041926383972,1.0
1.0,6.22922420501709,12.559833526611328,,,0.002977771684527397,0.3950533866882324,,,,0.013163289055228233,0.03906959667801857,18.82367515563965,0.8717465996742249,,,,,1.0
,,,,,,,,,0.001,,,,,,,,,750
2.0,,,1.0011012554168701,4.178177833557129,,,0.01404545083642006,0.5186145901679993,,,,,,0.010899861343204975,0.0354914590716362,19.652164459228516,0.8905985355377197,2.0
2.0,6.112849235534668,18.672683715820312,,,0.012097818776965141,0.48417577147483826,,,,0.011205220595002174,0.03587407246232033,19.51703643798828,0.8872867822647095,,,,,2.0
,,,,,,,,,0.001,,,,,,,,,1125
3.0,,,1.059786081314087,5.237963676452637,,,0.016932576894760132,0.5966249704360962,,,,,,0.009651280008256435,0.03331612050533295,20.181171417236328,0.8995363712310791,3.0
3.0,6.785789489746094,25.458473205566406,,,0.015608957968652248,0.5597473978996277,,,,0.01025101263076067,0.03433173894882202,19.902299880981445,0.8948801159858704,,,,,3.0
,,,,,,,,,0.001,,,,,,,,,1500
4.0,,,0.9789636135101318,6.216927528381348,,,0.017660319805145264,0.656542956829071,,,,,,0.00926510151475668,0.032709088176488876,20.3586483001709,0.903471052646637,4.0
4.0,6.075615882873535,31.534088134765625,,,0.01699662208557129,0.6337409019470215,,,,0.009384790435433388,0.032867491245269775,20.28539276123047,0.9016547799110413,,,,,4.0
,,,,,,,,,0.001,,,,,,,,,1875
5.0,,,1.2548584938049316,7.471786022186279,,,0.018022622913122177,0.7017512917518616,,,,,,0.009127121418714523,0.03255854919552803,20.421222686767578,0.903477132320404,5.0
5.0,6.99723482131958,38.53132247924805,,,0.01585058681666851,0.6873437762260437,,,,0.008945509791374207,0.03218914940953255,20.492931365966797,0.9048599600791931,,,,,5.0
,,,,,,,,,0.001,,,,,,,,,2250
