Epoch,Time/train/epoch,Time/train/total,Time/val/epoch,Time/val/total,latent/train/latent_mean,latent/train/latent_std,latent/val/latent_mean,latent/val/latent_std,lr-Adam,recon/train_loss,recon/train_mae,recon/train_psnr,recon/train_ssim,recon/val_loss,recon/val_mae,recon/val_psnr,recon/val_ssim,step
,,,,,,,,,0.001,,,,,,,,,0
0.0,,,0.8995976448059082,10.212000846862793,,,0.02704036422073841,0.8040364384651184,,,,,,0.02635776810348034,0.051911208778619766,15.799572944641113,0.906223475933075,0.0
0.0,14.093935012817383,14.093935012817383,,,-0.11623254418373108,1.4726126194000244,,,,0.06371753662824631,0.09699539095163345,12.457551956176758,0.7034841179847717,,,,,0.0
,,,,,,,,,0.001,,,,,,,,,188
1.0,,,0.9802780151367188,11.192278861999512,,,0.038224853575229645,0.6811770796775818,,,,,,0.016814861446619034,0.03910498321056366,17.757633209228516,0.9728487730026245,1.0
1.0,5.413969993591309,19.507905960083008,,,0.03355005010962486,0.7063372135162354,,,,0.02002902142703533,0.0431889146566391,17.010494232177734,0.9503552913665771,,,,,1.0
,,,,,,,,,0.001,,,,,,,,,376
2.0,,,0.9046175479888916,12.09689712524414,,,0.03433268144726753,0.6737408638000488,,,,,,0.015066387131810188,0.03708462417125702,18.23585319519043,0.9838902354240417,2.0
2.0,5.142215728759766,24.650121688842773,,,0.03657186031341553,0.6751002669334412,,,,0.015918482095003128,0.03789704293012619,17.98796272277832,0.978472888469696,,,,,2.0
,,,,,,,,,0.001,,,,,,,,,564
3.0,,,0.730339765548706,12.82723617553711,,,0.03366683050990105,0.705203115940094,,,,,,0.014632608741521835,0.03660521283745766,18.36184310913086,0.9868772029876709,3.0
3.0,5.029996395111084,29.680116653442383,,,0.03543611615896225,0.7076418995857239,,,,0.01408002432435751,0.03558289632201195,18.51884651184082,0.9912060499191284,,,,,3.0
,,,,,,,,,0.001,,,,,,,,,752
4.0,,,0.7181346416473389,13.545371055603027,,,0.0310619305819273,0.7497031092643738,,,,,,0.013051126152276993,0.034572869539260864,18.86009979248047,0.9982558488845825,4.0
4.0,4.353932857513428,34.03404998779297,,,0.032432861626148224,0.7294062376022339,,,,0.013039708137512207,0.034266069531440735,18.85245132446289,0.9984201788902283,,,,,4.0
,,,,,,,,,0.001,,,,,,,,,940
5.0,,,0.7547202110290527,14.300090789794922,,,0.028255697339773178,0.7712551951408386,,,,,,0.012087790295481682,0.033275820314884186,19.193828582763672,1.0041391849517822,5.0
5.0,4.577613830566406,38.611663818359375,,,0.029437704011797905,0.7684726715087891,,,,0.012150502763688564,0.03315678983926773,19.15828514099121,1.0044682025909424,,,,,5.0
,,,,,,,,,0.001,,,,,,,,,1128
6.0,,,0.7919142246246338,15.092005729675293,,,0.023762939497828484,0.8092200756072998,,,,,,0.011876499280333519,0.03310280293226242,19.269237518310547,1.0057592391967773,6.0
6.0,4.63682746887207,43.24849319458008,,,0.025797445327043533,0.7959023714065552,,,,0.011554762721061707,0.03240383043885231,19.376787185668945,1.0084298849105835,,,,,6.0
,,,,,,,,,0.001,,,,,,,,,1316
7.0,,,0.8134670257568359,15.905472755432129,,,0.022831827402114868,0.8303645849227905,,,,,,0.011186335235834122,0.0320722721517086,19.530841827392578,1.0109753608703613,7.0
7.0,4.68300199508667,47.93149185180664,,,0.022784261032938957,0.8127200603485107,,,,0.011133789084851742,0.03189334273338318,19.539100646972656,1.0110187530517578,,,,,7.0
,,,,,,,,,0.001,,,,,,,,,1504
8.0,,,0.7636091709136963,16.669082641601562,,,0.02017338015139103,0.8581809997558594,,,,,,0.010728005319833755,0.031438522040843964,19.71260643005371,1.0137733221054077,8.0
8.0,4.59384822845459,52.52534103393555,,,0.020584309473633766,0.8471289277076721,,,,0.010585248470306396,0.03120211325585842,19.75733757019043,1.014506220817566,,,,,8.0
,,,,,,,,,0.001,,,,,,,,,1692
9.0,,,0.9898056983947754,17.65888786315918,,,0.018953857943415642,0.8329869508743286,,,,,,0.011722519062459469,0.03315628692507744,19.32553482055664,1.0053696632385254,9.0
9.0,4.910176753997803,57.43552017211914,,,0.017941569909453392,0.8482512831687927,,,,0.01057771872729063,0.03123924508690834,19.7645320892334,1.0142689943313599,,,,,9.0
,,,,,,,,,0.001,,,,,,,,,1880
10.0,,,0.8807282447814941,18.539615631103516,,,0.014696736820042133,0.8754361867904663,,,,,,0.010391529649496078,0.031130976974964142,19.85016441345215,1.0142451524734497,10.0
10.0,4.937196731567383,62.37271499633789,,,0.015770263969898224,0.8685937523841858,,,,0.010074346326291561,0.030538314953446388,19.97188377380371,1.0175971984863281,,,,,10.0
,,,,,,,,,0.001,,,,,,,,,2068
11.0,,,0.7647280693054199,19.304344177246094,,,0.011425822041928768,0.8833763003349304,,,,,,0.010902231559157372,0.03227141499519348,19.641754150390625,1.0092072486877441,11.0
11.0,4.612066268920898,66.98477935791016,,,0.01432114653289318,0.8841432332992554,,,,0.00984047632664442,0.030247319489717484,20.07610321044922,1.018878698348999,,,,,11.0
,,,,,,,,,0.001,,,,,,,,,2256
