Epoch,Time/train/epoch,Time/train/total,Time/val/epoch,Time/val/total,latent/train/latent_mean,latent/train/latent_std,latent/val/latent_mean,latent/val/latent_std,lr-Adam,recon/train_loss,recon/train_mae,recon/train_psnr,recon/train_ssim,recon/val_loss,recon/val_mae,recon/val_psnr,recon/val_ssim,step
12.0,,,0.8107054233551025,11.790502548217773,,,0.3314785063266754,2.355343818664551,,,,,,0.025041023269295692,0.06313508003950119,16.028493881225586,0.769528865814209,12.0
12.0,5.401227951049805,64.38602447509766,,,0.33009180426597595,2.3584842681884766,,,,0.024522656574845314,0.0617762915790081,16.11197853088379,0.7747406363487244,,,,,12.0
,,,,,,,,,0.001,,,,,,,,,4875
13.0,,,0.8134274482727051,12.60392951965332,,,0.33912500739097595,2.416109323501587,,,,,,0.024922259151935577,0.06273406744003296,16.05123519897461,0.7707945108413696,13.0
13.0,5.1245012283325195,69.51052856445312,,,0.33351561427116394,2.3666980266571045,,,,0.0242336206138134,0.06136782839894295,16.162517547607422,0.7765859365463257,,,,,13.0
,,,,,,,,,0.001,,,,,,,,,5250
14.0,,,0.7906146049499512,13.39454460144043,,,0.3329641819000244,2.336223840713501,,,,,,0.025730133056640625,0.06448408216238022,15.911033630371094,0.7638915777206421,14.0
14.0,5.546963691711426,75.05748748779297,,,0.33483919501304626,2.3708853721618652,,,,0.024097325280308723,0.061148855835199356,16.187259674072266,0.7775646448135376,,,,,14.0
,,,,,,,,,0.001,,,,,,,,,5625
15.0,,,0.7945976257324219,14.189142227172852,,,0.33296939730644226,2.373833417892456,,,,,,0.024598579853773117,0.0620424821972847,16.10833168029785,0.7755612730979919,15.0
15.0,5.015990257263184,80.07347869873047,,,0.3369427025318146,2.372781276702881,,,,0.023865804076194763,0.06083151698112488,16.228940963745117,0.779097318649292,,,,,15.0
,,,,,,,,,0.001,,,,,,,,,6000
16.0,,,0.8648531436920166,15.053995132446289,,,0.3411523401737213,2.3777031898498535,,,,,,0.024614771828055382,0.06237906962633133,16.105085372924805,0.7737480998039246,16.0
16.0,5.57806921005249,85.65155029296875,,,0.3387832045555115,2.37680721282959,,,,0.023593399673700333,0.06044066697359085,16.278949737548828,0.7809187173843384,,,,,16.0
,,,,,,,,,0.001,,,,,,,,,6375
17.0,,,1.0941917896270752,16.1481876373291,,,0.340680330991745,2.4146511554718018,,,,,,0.024574534967541695,0.06178984418511391,16.11255645751953,0.776108980178833,17.0
17.0,5.888420104980469,91.53997039794922,,,0.3375716209411621,2.380765676498413,,,,0.023568227887153625,0.0604114793241024,16.283294677734375,0.7809703946113586,,,,,17.0
,,,,,,,,,0.001,,,,,,,,,6750
18.0,,,0.9872853755950928,17.13547134399414,,,0.3487766981124878,2.4328958988189697,,,,,,0.02438674122095108,0.062461309134960175,16.145254135131836,0.7736091017723083,18.0
18.0,6.292459487915039,97.83242797851562,,,0.3385709524154663,2.389005184173584,,,,0.023270556703209877,0.05995509773492813,16.339670181274414,0.7830944657325745,,,,,18.0
,,,,,,,,,0.001,,,,,,,,,7125
19.0,,,0.9767472743988037,18.112218856811523,,,0.354813814163208,2.432979106903076,,,,,,0.024498196318745613,0.06174466013908386,16.126096725463867,0.7757354378700256,19.0
19.0,6.330431938171387,104.16285705566406,,,0.34000781178474426,2.3924896717071533,,,,0.023064278066158295,0.05965086445212364,16.3780460357666,0.7845634818077087,,,,,19.0
,,,,,,,,,0.001,,,,,,,,,7500
20.0,,,1.2150461673736572,19.327266693115234,,,0.34685221314430237,2.3978021144866943,,,,,,0.024027522653341293,0.06143278628587723,16.211551666259766,0.7781716585159302,20.0
20.0,6.5779900550842285,110.74085235595703,,,0.34181511402130127,2.401171922683716,,,,0.022962231189012527,0.0595431923866272,16.396411895751953,0.7850889563560486,,,,,20.0
,,,,,,,,,0.001,,,,,,,,,7875
21.0,,,0.9787235260009766,20.305988311767578,,,0.333683580160141,2.359109401702881,,,,,,0.02461228519678116,0.06179897114634514,16.103675842285156,0.7741388082504272,21.0
21.0,6.597406387329102,117.3382568359375,,,0.3410208225250244,2.402989625930786,,,,0.022830085828900337,0.05930463597178459,16.421409606933594,0.786076009273529,,,,,21.0
,,,,,,,,,0.001,,,,,,,,,8250
22.0,,,0.9654350280761719,21.27142333984375,,,0.3504088521003723,2.4554219245910645,,,,,,0.024019841104745865,0.06122806295752525,16.210433959960938,0.7767461538314819,22.0
22.0,6.229372024536133,123.567626953125,,,0.3409960865974426,2.408104181289673,,,,0.022787043824791908,0.05922778323292732,16.430675506591797,0.786279559135437,,,,,22.0
,,,,,,,,,0.001,,,,,,,,,8625
23.0,,,0.9152195453643799,22.186643600463867,,,0.35040104389190674,2.4130001068115234,,,,,,0.023838315159082413,0.061257269233465195,16.245759963989258,0.7778844237327576,23.0
23.0,6.663443565368652,130.2310791015625,,,0.34215039014816284,2.412088632583618,,,,0.022547772154211998,0.05887628719210625,16.47551918029785,0.7882176637649536,,,,,23.0
,,,,,,,,,0.001,,,,,,,,,9000
24.0,,,0.986161470413208,23.172805786132812,,,0.35050520300865173,2.434781312942505,,,,,,0.023971235379576683,0.0606888085603714,16.22028160095215,0.780994713306427,24.0
24.0,6.433287143707275,136.6643524169922,,,0.34254753589630127,2.4154584407806396,,,,0.022376632317900658,0.058628007769584656,16.509065628051758,0.7892571687698364,,,,,24.0
,,,,,,,,,0.001,,,,,,,,,9375
25.0,,,0.9845499992370605,24.15735626220703,,,0.3566764295101166,2.4509947299957275,,,,,,0.02367446944117546,0.06071881949901581,16.27463722229004,0.7807623744010925,25.0
25.0,6.540370941162109,143.20472717285156,,,0.34131184220314026,2.418973922729492,,,,0.022339461371302605,0.05854647234082222,16.516775131225586,0.7895987033843994,,,,,25.0
,,,,,,,,,0.001,,,,,,,,,9750
26.0,,,0.9376604557037354,25.095016479492188,,,0.3472747504711151,2.4404842853546143,,,,,,0.0237785242497921,0.061087723821401596,16.257400512695312,0.7800970077514648,26.0
26.0,6.152580261230469,149.35731506347656,,,0.3415468633174896,2.4269113540649414,,,,0.022179480642080307,0.0583406463265419,16.546188354492188,0.7905357480049133,,,,,26.0
,,,,,,,,,0.001,,,,,,,,,10125
27.0,,,0.8572731018066406,25.952289581298828,,,0.34363996982574463,2.428807258605957,,,,,,0.02341039478778839,0.06036575883626938,16.32541275024414,0.7827019095420837,27.0
27.0,6.059782981872559,155.41709899902344,,,0.3406679630279541,2.4274895191192627,,,,0.022035863250494003,0.0581156462430954,16.575992584228516,0.7916105389595032,,,,,27.0
,,,,,,,,,0.001,,,,,,,,,10500
28.0,,,0.8568763732910156,26.809165954589844,,,0.3433040380477905,2.451765537261963,,,,,,0.023539060726761818,0.06032077968120575,16.300722122192383,0.7824620008468628,28.0
28.0,5.489357948303223,160.9064483642578,,,0.3389941453933716,2.4271249771118164,,,,0.021919243037700653,0.05792148783802986,16.59894371032715,0.7923780083656311,,,,,28.0
,,,,,,,,,0.001,,,,,,,,,10875
29.0,,,1.1732778549194336,27.98244285583496,,,0.3483639359474182,2.4678592681884766,,,,,,0.024068888276815414,0.06184154748916626,16.205236434936523,0.7767866253852844,29.0
29.0,5.893463134765625,166.79991149902344,,,0.33922135829925537,2.4303905963897705,,,,0.021818097680807114,0.0577770434319973,16.61822509765625,0.7930678129196167,,,,,29.0
,,,,,,,,,0.001,,,,,,,,,11250
30.0,,,0.846930980682373,28.829374313354492,,,0.3474244773387909,2.4684271812438965,,,,,,0.02357175387442112,0.060863759368658066,16.29336929321289,0.7804318070411682,30.0
30.0,5.489275932312012,172.2891845703125,,,0.3396471440792084,2.428494691848755,,,,0.021610118448734283,0.057427845895290375,16.66074562072754,0.7946868538856506,,,,,30.0
,,,,,,,,,0.001,,,,,,,,,11625
31.0,,,0.8742563724517822,29.703630447387695,,,0.34173762798309326,2.4443020820617676,,,,,,0.023902684450149536,0.06127333641052246,16.231521606445312,0.7782970666885376,31.0
31.0,5.707736492156982,177.99693298339844,,,0.3382343649864197,2.431947946548462,,,,0.02158285304903984,0.057372722774744034,16.665903091430664,0.7949317097663879,,,,,31.0
,,,,,,,,,0.001,,,,,,,,,12000
32.0,,,0.9808468818664551,30.684476852416992,,,0.35352474451065063,2.5296196937561035,,,,,,0.023600712418556213,0.06056667119264603,16.28882598876953,0.7813007235527039,32.0
32.0,6.702702522277832,184.6996307373047,,,0.33813345432281494,2.4408228397369385,,,,0.021458884701132774,0.0572148859500885,16.690841674804688,0.7956576943397522,,,,,32.0
,,,,,,,,,0.001,,,,,,,,,12375
33.0,,,0.9928452968597412,31.677322387695312,,,0.34225717186927795,2.4728751182556152,,,,,,0.024077605456113815,0.0614171139895916,16.20319938659668,0.7771855592727661,33.0
33.0,6.137453079223633,190.8370819091797,,,0.3370664119720459,2.441645860671997,,,,0.021312490105628967,0.056954603642225266,16.72026824951172,0.7968200445175171,,,,,33.0
,,,,,,,,,0.001,,,,,,,,,12750
34.0,,,0.8895914554595947,32.56691360473633,,,0.3437688946723938,2.5112812519073486,,,,,,0.02370295114815235,0.060792822390794754,16.270174026489258,0.7806677222251892,34.0
34.0,6.574038982391357,197.41111755371094,,,0.337994784116745,2.451932191848755,,,,0.021317165344953537,0.05696539208292961,16.7198429107666,0.7967487573623657,,,,,34.0
,,,,,,,,,0.001,,,,,,,,,13125
35.0,,,0.8537993431091309,33.42071533203125,,,0.35352930426597595,2.5458593368530273,,,,,,0.023939725011587143,0.061013493686914444,16.22481346130371,0.7793458104133606,35.0
35.0,5.430745601654053,202.8418731689453,,,0.33551496267318726,2.4477760791778564,,,,0.021062755957245827,0.05659523978829384,16.772123336791992,0.798406183719635,,,,,35.0
,,,,,,,,,0.001,,,,,,,,,13500
36.0,,,0.8855898380279541,34.306304931640625,,,0.34330663084983826,2.4496822357177734,,,,,,0.02360883541405201,0.0605488196015358,16.287446975708008,0.7813054919242859,36.0
36.0,5.4848480224609375,208.32672119140625,,,0.3361438810825348,2.4559271335601807,,,,0.021020546555519104,0.05652371048927307,16.780744552612305,0.7987203598022461,,,,,36.0
,,,,,,,,,0.001,,,,,,,,,13875
37.0,,,0.8911054134368896,35.197410583496094,,,0.33811134099960327,2.442026138305664,,,,,,0.023297589272260666,0.059870000928640366,16.345935821533203,0.7856696844100952,37.0
37.0,5.731964588165283,214.05868530273438,,,0.3343020975589752,2.452859401702881,,,,0.02101355791091919,0.05648902803659439,16.781768798828125,0.7988786697387695,,,,,37.0
,,,,,,,,,0.001,,,,,,,,,14250
38.0,,,0.9990298748016357,36.19643783569336,,,0.34466275572776794,2.4865989685058594,,,,,,0.023488301783800125,0.06018194183707237,16.311817169189453,0.78298419713974,38.0
38.0,5.71092414855957,219.7696075439453,,,0.33316341042518616,2.4505677223205566,,,,0.02075096219778061,0.056113988161087036,16.837186813354492,0.8005715608596802,,,,,38.0
,,,,,,,,,0.001,,,,,,,,,14625
39.0,,,0.9817821979522705,37.17822265625,,,0.32905274629592896,2.4527292251586914,,,,,,0.023861469700932503,0.0603221096098423,16.24163818359375,0.7816146016120911,39.0
39.0,5.630398273468018,225.40000915527344,,,0.3324231803417206,2.4568541049957275,,,,0.020718621090054512,0.056013092398643494,16.843320846557617,0.8010820150375366,,,,,39.0
,,,,,,,,,0.001,,,,,,,,,15000
40.0,,,0.8899600505828857,38.068180084228516,,,0.3291959762573242,2.462599039077759,,,,,,0.02353680692613125,0.06038995459675789,16.302276611328125,0.782560408115387,40.0
40.0,5.597987174987793,230.99798583984375,,,0.32942837476730347,2.4571926593780518,,,,0.02068827860057354,0.055942352861166,16.849754333496094,0.801292896270752,,,,,40.0
,,,,,,,,,0.001,,,,,,,,,15375
41.0,,,0.8832926750183105,38.951473236083984,,,0.34205925464630127,2.473015546798706,,,,,,0.02341379225254059,0.060110606253147125,16.324209213256836,0.7832697033882141,41.0
41.0,5.549796104431152,236.54779052734375,,,0.32845768332481384,2.4584739208221436,,,,0.020481420680880547,0.055637821555137634,16.892946243286133,0.8027427792549133,,,,,41.0
,,,,,,,,,0.001,,,,,,,,,15750
42.0,,,0.9885027408599854,39.93997573852539,,,0.33225780725479126,2.4881458282470703,,,,,,0.02341305837035179,0.060256779193878174,16.323909759521484,0.7832353711128235,42.0
42.0,5.946597099304199,242.494384765625,,,0.3264414072036743,2.4619686603546143,,,,0.02046491578221321,0.05560636892914772,16.8972110748291,0.8028649091720581,,,,,42.0
,,,,,,,,,0.001,,,,,,,,,16125
43.0,,,1.0098018646240234,40.94977951049805,,,0.32706379890441895,2.4739999771118164,,,,,,0.024054856970906258,0.06100906431674957,16.204803466796875,0.7797971367835999,43.0
43.0,6.153419494628906,248.64779663085938,,,0.32708725333213806,2.4733176231384277,,,,0.02041023224592209,0.055541299283504486,16.907865524291992,0.8030635714530945,,,,,43.0
,,,,,,,,,0.001,,,,,,,,,16500
44.0,,,1.0671815872192383,42.01696014404297,,,0.3319889307022095,2.559213638305664,,,,,,0.02352907881140709,0.06076917424798012,16.302082061767578,0.7809205651283264,44.0
44.0,6.413209438323975,255.06100463867188,,,0.3246783912181854,2.472843647003174,,,,0.02034923806786537,0.05543321371078491,16.92262840270996,0.8036303520202637,,,,,44.0
,,,,,,,,,0.001,,,,,,,,,16875
45.0,,,0.912055492401123,42.92901611328125,,,0.3179524838924408,2.4288594722747803,,,,,,0.02360197901725769,0.059625595808029175,16.288524627685547,0.7842851281166077,45.0
45.0,5.81701135635376,260.8780212402344,,,0.3241933584213257,2.4748802185058594,,,,0.02014380320906639,0.055117443203926086,16.966495513916016,0.8051234483718872,,,,,45.0
,,,,,,,,,0.001,,,,,,,,,17250
46.0,,,0.8926575183868408,43.82167434692383,,,0.3243274688720703,2.4359323978424072,,,,,,0.023647373542189598,0.06018510088324547,16.28145408630371,0.7826228141784668,46.0
46.0,5.581666946411133,266.4596862792969,,,0.32189518213272095,2.474182367324829,,,,0.02012382633984089,0.05503707379102707,16.9708194732666,0.8052037954330444,,,,,46.0
,,,,,,,,,0.001,,,,,,,,,17625
47.0,,,1.2022607326507568,45.02393341064453,,,0.3278580605983734,2.515197992324829,,,,,,0.023272834718227386,0.06022142991423607,16.35039520263672,0.7837163805961609,47.0
47.0,6.323540687561035,272.7832336425781,,,0.3206041753292084,2.479562520980835,,,,0.020008249208331108,0.054867345839738846,16.995433807373047,0.8061205148696899,,,,,47.0
,,,,,,,,,0.001,,,,,,,,,18000
48.0,,,0.8922746181488037,45.91620635986328,,,0.32140234112739563,2.493802070617676,,,,,,0.023556699976325035,0.06018586829304695,16.297687530517578,0.7838867902755737,48.0
48.0,5.452938556671143,278.2361755371094,,,0.3174772262573242,2.4729011058807373,,,,0.019937515258789062,0.054735779762268066,17.010501861572266,0.8067904710769653,,,,,48.0
,,,,,,,,,0.001,,,,,,,,,18375
49.0,,,0.9281570911407471,46.844364166259766,,,0.3176393210887909,2.510265588760376,,,,,,0.023615598678588867,0.06003100052475929,16.287330627441406,0.7832410335540771,49.0
49.0,5.702812194824219,283.9389953613281,,,0.3170013129711151,2.4825103282928467,,,,0.019809607416391373,0.05455145612359047,17.038854598999023,0.8075998425483704,,,,,49.0
,,,,,,,,,0.001,,,,,,,,,18750
50.0,,,0.9540290832519531,47.79839324951172,,,0.3153665363788605,2.4844634532928467,,,,,,0.023454712703824043,0.059847891330718994,16.316364288330078,0.7841119766235352,50.0
50.0,6.202666282653809,290.14166259765625,,,0.31602343916893005,2.482942819595337,,,,0.019809557124972343,0.0545230358839035,17.03856086730957,0.8076350092887878,,,,,50.0
,,,,,,,,,0.001,,,,,,,,,19125
51.0,,,0.9064555168151855,48.70484924316406,,,0.3209075629711151,2.5427603721618652,,,,,,0.023496409878134727,0.060002584010362625,16.30952262878418,0.7836448550224304,51.0
51.0,5.78665828704834,295.9283142089844,,,0.31409701704978943,2.4833645820617676,,,,0.01959751546382904,0.054206155240535736,17.085575103759766,0.8092480301856995,,,,,51.0
,,,,,,,,,0.001,,,,,,,,,19500
52.0,,,0.9671297073364258,49.67197799682617,,,0.31615495681762695,2.5055885314941406,,,,,,0.023435987532138824,0.05998392775654793,16.319704055786133,0.7832190990447998,52.0
52.0,6.2750043869018555,302.20330810546875,,,0.3121028542518616,2.478963613510132,,,,0.019595356658101082,0.05416762828826904,17.085742950439453,0.8092451095581055,,,,,52.0
,,,,,,,,,0.001,,,,,,,,,19875
53.0,,,0.8996996879577637,50.571678161621094,,,0.3214791715145111,2.5255260467529297,,,,,,0.023246480152010918,0.059736695140600204,16.354076385498047,0.7843396663665771,53.0
53.0,5.602933883666992,307.8062438964844,,,0.3115254044532776,2.4859113693237305,,,,0.01957775093615055,0.05414551869034767,17.090383529663086,0.8093208074569702,,,,,53.0
,,,,,,,,,0.001,,,,,,,,,20250
54.0,,,0.8787760734558105,51.45045471191406,,,0.31367772817611694,2.4551405906677246,,,,,,0.023562293499708176,0.060159459710121155,16.296398162841797,0.7834136486053467,54.0
54.0,5.600502967834473,313.40673828125,,,0.31009048223495483,2.4889636039733887,,,,0.019440410658717155,0.05392427742481232,17.120250701904297,0.8103813529014587,,,,,54.0
,,,,,,,,,0.001,,,,,,,,,20625
55.0,,,0.860062837600708,52.310516357421875,,,0.31203320622444153,2.4984323978424072,,,,,,0.023525342345237732,0.05994531139731407,16.303102493286133,0.783480703830719,55.0
55.0,5.88338565826416,319.2901306152344,,,0.30884894728660583,2.491286516189575,,,,0.019303660839796066,0.05369417369365692,17.15056610107422,0.8114708065986633,,,,,55.0
,,,,,,,,,0.001,,,,,,,,,21000
56.0,,,0.9004421234130859,53.210960388183594,,,0.3088854253292084,2.470229148864746,,,,,,0.023453684523701668,0.05978979915380478,16.317943572998047,0.7847690582275391,56.0
56.0,5.6421098709106445,324.9322509765625,,,0.3091549575328827,2.497119903564453,,,,0.019310643896460533,0.053704120218753815,17.148298263549805,0.8112437129020691,,,,,56.0
,,,,,,,,,0.001,,,,,,,,,21375
57.0,,,0.8690800666809082,54.080039978027344,,,0.30799806118011475,2.46553635597229,,,,,,0.0233355350792408,0.05940691754221916,16.340646743774414,0.7867703437805176,57.0
57.0,5.779173851013184,330.71142578125,,,0.30716991424560547,2.496875047683716,,,,0.019227314740419388,0.05357521027326584,17.1669921875,0.8119580149650574,,,,,57.0
,,,,,,,,,0.001,,,,,,,,,21750
58.0,,,0.8784389495849609,54.95848083496094,,,0.31811654567718506,2.5521249771118164,,,,,,0.023890817537903786,0.06063495948910713,16.237689971923828,0.7793897390365601,58.0
58.0,5.549177169799805,336.2605895996094,,,0.3066757917404175,2.494900941848755,,,,0.01913280598819256,0.05339577794075012,17.189804077148438,0.8127855658531189,,,,,58.0
,,,,,,,,,0.001,,,,,,,,,22125
59.0,,,0.8639113903045654,55.822391510009766,,,0.31069856882095337,2.523869752883911,,,,,,0.023437418043613434,0.05982457473874092,16.319917678833008,0.7836974859237671,59.0
59.0,5.460557460784912,341.7211608886719,,,0.30630990862846375,2.502734422683716,,,,0.019103361293673515,0.05336354672908783,17.196002960205078,0.8128474950790405,,,,,59.0
,,,,,,,,,0.001,,,,,,,,,22500
60.0,,,1.1988146305084229,57.02120590209961,,,0.31419140100479126,2.5416719913482666,,,,,,0.023787999525666237,0.06054000183939934,16.256103515625,0.7811593413352966,60.0
60.0,6.14005184173584,347.8612060546875,,,0.303975909948349,2.500739574432373,,,,0.019046630710363388,0.05324473977088928,17.207855224609375,0.8134153485298157,,,,,60.0
,,,,,,,,,0.001,,,,,,,,,22875
61.0,,,0.8692879676818848,57.8904914855957,,,0.30575326085090637,2.4921250343322754,,,,,,0.0236042533069849,0.06011131778359413,16.290367126464844,0.7838073968887329,61.0
61.0,5.506460189819336,353.36767578125,,,0.30329036712646484,2.5004115104675293,,,,0.018976042047142982,0.05312903970479965,17.225021362304688,0.8139345645904541,,,,,61.0
,,,,,,,,,0.001,,,,,,,,,23250
62.0,,,1.225226640701294,59.115718841552734,,,0.3066236972808838,2.525630235671997,,,,,,0.023767178878188133,0.06038527563214302,16.258651733398438,0.7813440561294556,62.0
62.0,5.877913951873779,359.2455749511719,,,0.30105793476104736,2.503671884536743,,,,0.01882554218173027,0.05288068205118179,17.258949279785156,0.8150496482849121,,,,,62.0
,,,,,,,,,0.001,,,,,,,,,23625
63.0,,,0.9217841625213623,60.03750228881836,,,0.3059837222099304,2.5315728187561035,,,,,,0.023476790636777878,0.05984531715512276,16.31282615661621,0.7846410274505615,63.0
63.0,5.612523078918457,364.85809326171875,,,0.2996842563152313,2.500671863555908,,,,0.018771851435303688,0.05281195044517517,17.272300720214844,0.8153664469718933,,,,,63.0
,,,,,,,,,0.001,,,,,,,,,24000
64.0,,,0.8719124794006348,60.90941619873047,,,0.30448827147483826,2.4639739990234375,,,,,,0.023871971294283867,0.06051109731197357,16.241487503051758,0.7816393971443176,64.0
64.0,5.675291061401367,370.53338623046875,,,0.2987949252128601,2.49888014793396,,,,0.018705060705542564,0.05267058312892914,17.287240982055664,0.8159990310668945,,,,,64.0
,,,,,,,,,0.001,,,,,,,,,24375
65.0,,,0.8607454299926758,61.77016067504883,,,0.30601757764816284,2.5294740200042725,,,,,,0.02381516434252262,0.06021350249648094,16.249858856201172,0.7819976210594177,65.0
65.0,5.811031818389893,376.34442138671875,,,0.29875001311302185,2.5067551136016846,,,,0.018706372007727623,0.052667420357465744,17.287500381469727,0.8160973191261292,,,,,65.0
,,,,,,,,,0.001,,,,,,,,,24750
66.0,,,0.8653120994567871,62.635475158691406,,,0.3034589886665344,2.5438854694366455,,,,,,0.023985832929611206,0.06058385595679283,16.220426559448242,0.781374990940094,66.0
66.0,5.5371551513671875,381.881591796875,,,0.29739516973495483,2.503260374069214,,,,0.018624577671289444,0.05255293846130371,17.306425094604492,0.8165449500083923,,,,,66.0
,,,,,,,,,0.001,,,,,,,,,25125
67.0,,,0.8916339874267578,63.52710723876953,,,0.3081914186477661,2.5409061908721924,,,,,,0.024044543504714966,0.06081841140985489,16.207935333251953,0.779250979423523,67.0
67.0,5.621870040893555,387.5034484863281,,,0.29625454545021057,2.510525941848755,,,,0.01856203004717827,0.052400633692741394,17.32135009765625,0.8171992897987366,,,,,67.0
,,,,,,,,,0.001,,,,,,,,,25500
68.0,,,0.8755838871002197,64.40269470214844,,,0.3042760491371155,2.561473846435547,,,,,,0.023874131962656975,0.06032159924507141,16.24107551574707,0.7812072038650513,68.0
68.0,5.88701057434082,393.3904724121094,,,0.29505404829978943,2.5106875896453857,,,,0.018551474437117577,0.052396830171346664,17.32346534729004,0.8172665238380432,,,,,68.0
,,,,,,,,,0.001,,,,,,,,,25875
69.0,,,0.8751382827758789,65.27783203125,,,0.295046865940094,2.532104253768921,,,,,,0.023905975744128227,0.06006154045462608,16.233932495117188,0.7821493148803711,69.0
